Name;Domain;Format;Publication;Keywords;Source;ConvertedFrom;Conversion_Tool
CVE-2009-3074;cve;.afm;;;;;
CVE-2009-3075;cve;.afm;;;;;
CVE-2009-3076;cve;.afm;;;;;
CVE-2009-3077;cve;.afm;;;;;
CVE-2009-3078;cve;.afm;;;;;
CVE-2009-3079;cve;.afm;;;;;
CVE-2009-3274;cve;.afm;;;;;
CVE-2009-3370;cve;.afm;;;;;
CVE-2009-3371;cve;.afm;;;;;
CVE-2009-3372;cve;.afm;;;;;
CVE-2009-3373;cve;.afm;;;;;
CVE-2009-3374;cve;.afm;;;;;
CVE-2009-3375;cve;.afm;;;;;
CVE-2009-3376;cve;.afm;;;;;
CVE-2009-3377;cve;.afm;;;;;
CVE-2009-3378;cve;.afm;;;;;
CVE-2009-3379;cve;.afm;;;;;
CVE-2009-3380;cve;.afm;;;;;
CVE-2009-3381;cve;.afm;;;;;
CVE-2009-3382;cve;.afm;;;;;
CVE-2009-3383;cve;.afm;;;;;
CVE-2009-3388;cve;.afm;;;;;
CVE-2009-3389;cve;.afm;;;;;
CVE-2009-3555;cve;.afm;;;;;
CVE-2009-3611;cve;.afm;;;;;
CVE-2009-3622;cve;.afm;;;;;
CVE-2009-3703;cve;.afm;;;;;
CVE-2009-3890;cve;.afm;;;;;
CVE-2009-3891;cve;.afm;;;;;
CVE-2009-3897;cve;.afm;;;;;
CVE-2009-3978;cve;.afm;;;;;
CVE-2009-3979;cve;.afm;;;;;
CVE-2009-3980;cve;.afm;;;;;
CVE-2009-3981;cve;.afm;;;;;
CVE-2009-3982;cve;.afm;;;;;
CVE-2009-3983;cve;.afm;;;;;
CVE-2009-3984;cve;.afm;;;;;
CVE-2009-3985;cve;.afm;;;;;
CVE-2009-3986;cve;.afm;;;;;
CVE-2009-3987;cve;.afm;;;;;
CVE-2009-3988;cve;.afm;;;;;
CVE-2009-4129;cve;.afm;;;;;
CVE-2009-4130;cve;.afm;;;;;
CVE-2009-4168;cve;.afm;;;;;
CVE-2009-4169;cve;.afm;;;;;
CVE-2009-4170;cve;.afm;;;;;
CVE-2009-4355;cve;.afm;;;;;
CVE-2009-4424;cve;.afm;;;;;
CVE-2009-4630;cve;.afm;;;;;
CVE-2009-4672;cve;.afm;;;;;
CVE-2009-4748;cve;.afm;;;;;
CVE-2009-4841;cve;.afm;;;;;
CVE-2009-5017;cve;.afm;;;;;
CVE-2009-5158;cve;.afm;;;;;
CVE-2010-0159;cve;.afm;;;;;
CVE-2010-0160;cve;.afm;;;;;
CVE-2010-0162;cve;.afm;;;;;
CVE-2010-0164;cve;.afm;;;;;
CVE-2010-0165;cve;.afm;;;;;
CVE-2010-0166;cve;.afm;;;;;
CVE-2010-0167;cve;.afm;;;;;
CVE-2010-0168;cve;.afm;;;;;
CVE-2010-0169;cve;.afm;;;;;
CVE-2010-0170;cve;.afm;;;;;
CVE-2010-0171;cve;.afm;;;;;
CVE-2010-0172;cve;.afm;;;;;
CVE-2010-0173;cve;.afm;;;;;
CVE-2010-0174;cve;.afm;;;;;
CVE-2010-0175;cve;.afm;;;;;
CVE-2010-0176;cve;.afm;;;;;
CVE-2010-0177;cve;.afm;;;;;
CVE-2010-0178;cve;.afm;;;;;
CVE-2010-0179;cve;.afm;;;;;
CVE-2010-0181;cve;.afm;;;;;
CVE-2010-0182;cve;.afm;;;;;
CVE-2010-0183;cve;.afm;;;;;
CVE-2010-0220;cve;.afm;;;;;
CVE-2010-0262;cve;.afm;;;;;
CVE-2010-0358;cve;.afm;;;;;
CVE-2010-0386;cve;.afm;;;;;
CVE-2010-0648;cve;.afm;;;;;
CVE-2010-0654;cve;.afm;;;;;
CVE-2010-0673;cve;.afm;;;;;
CVE-2010-0682;cve;.afm;;;;;
CVE-2010-1028;cve;.afm;;;;;
CVE-2010-1121;cve;.afm;;;;;
CVE-2010-1122;cve;.afm;;;;;
CVE-2010-1125;cve;.afm;;;;;
CVE-2010-1186;cve;.afm;;;;;
CVE-2010-1196;cve;.afm;;;;;
CVE-2010-1197;cve;.afm;;;;;
CVE-2010-1198;cve;.afm;;;;;
CVE-2010-1199;cve;.afm;;;;;
CVE-2010-1200;cve;.afm;;;;;
CVE-2010-1201;cve;.afm;;;;;
CVE-2010-1202;cve;.afm;;;;;
CVE-2010-1203;cve;.afm;;;;;
CVE-2010-1206;cve;.afm;;;;;
CVE-2010-1207;cve;.afm;;;;;
CVE-2010-1208;cve;.afm;;;;;
CVE-2010-1209;cve;.afm;;;;;
CVE-2010-1210;cve;.afm;;;;;
CVE-2010-1211;cve;.afm;;;;;
CVE-2010-1212;cve;.afm;;;;;
CVE-2010-1213;cve;.afm;;;;;
CVE-2010-1214;cve;.afm;;;;;
CVE-2010-1215;cve;.afm;;;;;
CVE-2010-1585;cve;.afm;;;;;
CVE-2010-1728;cve;.afm;;;;;
CVE-2010-1947;cve;.afm;;;;;
CVE-2010-1986;cve;.afm;;;;;
CVE-2010-1987;cve;.afm;;;;;
CVE-2010-1988;cve;.afm;;;;;
CVE-2010-1990;cve;.afm;;;;;
CVE-2010-2013;cve;.afm;;;;;
CVE-2010-2117;cve;.afm;;;;;
CVE-2010-2751;cve;.afm;;;;;
CVE-2010-2752;cve;.afm;;;;;
CVE-2010-2753;cve;.afm;;;;;
CVE-2010-2754;cve;.afm;;;;;
CVE-2010-2755;cve;.afm;;;;;
CVE-2010-2760;cve;.afm;;;;;
CVE-2010-2762;cve;.afm;;;;;
CVE-2010-2763;cve;.afm;;;;;
CVE-2010-2764;cve;.afm;;;;;
CVE-2010-2765;cve;.afm;;;;;
CVE-2010-2766;cve;.afm;;;;;
CVE-2010-2767;cve;.afm;;;;;
CVE-2010-2768;cve;.afm;;;;;
CVE-2010-2769;cve;.afm;;;;;
CVE-2010-2770;cve;.afm;;;;;
CVE-2010-2924;cve;.afm;;;;;
CVE-2010-3131;cve;.afm;;;;;
CVE-2010-3166;cve;.afm;;;;;
CVE-2010-3167;cve;.afm;;;;;
CVE-2010-3168;cve;.afm;;;;;
CVE-2010-3169;cve;.afm;;;;;
CVE-2010-3170;cve;.afm;;;;;
CVE-2010-3171;cve;.afm;;;;;
CVE-2010-3173;cve;.afm;;;;;
CVE-2010-3174;cve;.afm;;;;;
CVE-2010-3175;cve;.afm;;;;;
CVE-2010-3176;cve;.afm;;;;;
CVE-2010-3177;cve;.afm;;;;;
CVE-2010-3178;cve;.afm;;;;;
CVE-2010-3179;cve;.afm;;;;;
CVE-2010-3180;cve;.afm;;;;;
CVE-2010-3181;cve;.afm;;;;;
CVE-2010-3182;cve;.afm;;;;;
CVE-2010-3183;cve;.afm;;;;;
CVE-2010-3190;cve;.afm;;;;;
CVE-2010-3240;cve;.afm;;;;;
CVE-2010-3399;cve;.afm;;;;;
CVE-2010-3400;cve;.afm;;;;;
CVE-2010-3765;cve;.afm;;;;;
CVE-2010-3766;cve;.afm;;;;;
CVE-2010-3767;cve;.afm;;;;;
CVE-2010-3768;cve;.afm;;;;;
CVE-2010-3769;cve;.afm;;;;;
CVE-2010-3770;cve;.afm;;;;;
CVE-2010-3771;cve;.afm;;;;;
CVE-2010-3772;cve;.afm;;;;;
CVE-2010-3773;cve;.afm;;;;;
CVE-2010-3774;cve;.afm;;;;;
CVE-2010-3775;cve;.afm;;;;;
CVE-2010-3776;cve;.afm;;;;;
CVE-2010-3777;cve;.afm;;;;;
CVE-2010-3778;cve;.afm;;;;;
CVE-2010-3804;cve;.afm;;;;;
CVE-2010-3977;cve;.afm;;;;;
CVE-2010-4257;cve;.afm;;;;;
CVE-2010-4277;cve;.afm;;;;;
CVE-2010-4402;cve;.afm;;;;;
CVE-2010-4403;cve;.afm;;;;;
CVE-2010-4508;cve;.afm;;;;;
CVE-2010-4518;cve;.afm;;;;;
CVE-2010-4536;cve;.afm;;;;;
CVE-2010-4630;cve;.afm;;;;;
CVE-2010-4637;cve;.afm;;;;;
CVE-2010-4699;cve;.afm;;;;;
CVE-2010-4747;cve;.afm;;;;;
CVE-2010-4779;cve;.afm;;;;;
CVE-2010-4825;cve;.afm;;;;;
CVE-2010-4875;cve;.afm;;;;;
CVE-2010-5074;cve;.afm;;;;;
CVE-2010-5106;cve;.afm;;;;;
CVE-2010-5226;cve;.afm;;;;;
CVE-2010-5293;cve;.afm;;;;;
CVE-2010-5294;cve;.afm;;;;;
CVE-2010-5295;cve;.afm;;;;;
CVE-2010-5296;cve;.afm;;;;;
CVE-2010-5297;cve;.afm;;;;;
CVE-2010-5326;cve;.afm;;;;;
CVE-2011-0051;cve;.afm;;;;;
CVE-2011-0053;cve;.afm;;;;;
CVE-2011-0054;cve;.afm;;;;;
CVE-2011-0055;cve;.afm;;;;;
CVE-2011-0056;cve;.afm;;;;;
CVE-2011-0057;cve;.afm;;;;;
CVE-2011-0058;cve;.afm;;;;;
CVE-2011-0059;cve;.afm;;;;;
CVE-2011-0061;cve;.afm;;;;;
CVE-2011-0062;cve;.afm;;;;;
CVE-2011-0065;cve;.afm;;;;;
CVE-2011-0066;cve;.afm;;;;;
CVE-2011-0067;cve;.afm;;;;;
CVE-2011-0069;cve;.afm;;;;;
CVE-2011-0070;cve;.afm;;;;;
CVE-2011-0071;cve;.afm;;;;;
CVE-2011-0072;cve;.afm;;;;;
CVE-2011-0073;cve;.afm;;;;;
CVE-2011-0074;cve;.afm;;;;;
CVE-2011-0075;cve;.afm;;;;;
CVE-2011-0076;cve;.afm;;;;;
CVE-2011-0077;cve;.afm;;;;;
CVE-2011-0078;cve;.afm;;;;;
CVE-2011-0079;cve;.afm;;;;;
CVE-2011-0080;cve;.afm;;;;;
CVE-2011-0081;cve;.afm;;;;;
CVE-2011-0082;cve;.afm;;;;;
CVE-2011-0083;cve;.afm;;;;;
CVE-2011-0084;cve;.afm;;;;;
CVE-2011-0085;cve;.afm;;;;;
CVE-2011-0107;cve;.afm;;;;;
CVE-2011-0341;cve;.afm;;;;;
CVE-2011-0641;cve;.afm;;;;;
CVE-2011-0700;cve;.afm;;;;;
CVE-2011-0701;cve;.afm;;;;;
CVE-2011-0740;cve;.afm;;;;;
CVE-2011-0759;cve;.afm;;;;;
CVE-2011-0760;cve;.afm;;;;;
CVE-2011-1047;cve;.afm;;;;;
CVE-2011-1233;cve;.afm;;;;;
CVE-2011-1234;cve;.afm;;;;;
CVE-2011-1235;cve;.afm;;;;;
CVE-2011-1236;cve;.afm;;;;;
CVE-2011-1237;cve;.afm;;;;;
CVE-2011-1238;cve;.afm;;;;;
CVE-2011-1240;cve;.afm;;;;;
CVE-2011-1241;cve;.afm;;;;;
CVE-2011-1300;cve;.afm;;;;;
CVE-2011-1307;cve;.afm;;;;;
CVE-2011-1506;cve;.afm;;;;;
CVE-2011-1669;cve;.afm;;;;;
CVE-2011-1712;cve;.afm;;;;;
CVE-2011-1987;cve;.afm;;;;;
CVE-2011-2014;cve;.afm;;;;;
CVE-2011-2362;cve;.afm;;;;;
CVE-2011-2363;cve;.afm;;;;;
CVE-2011-2364;cve;.afm;;;;;
CVE-2011-2365;cve;.afm;;;;;
CVE-2011-2366;cve;.afm;;;;;
CVE-2011-2367;cve;.afm;;;;;
CVE-2011-2368;cve;.afm;;;;;
CVE-2011-2369;cve;.afm;;;;;
CVE-2011-2370;cve;.afm;;;;;
CVE-2011-2371;cve;.afm;;;;;
CVE-2011-2372;cve;.afm;;;;;
CVE-2011-2373;cve;.afm;;;;;
CVE-2011-2374;cve;.afm;;;;;
CVE-2011-2375;cve;.afm;;;;;
CVE-2011-2376;cve;.afm;;;;;
CVE-2011-2377;cve;.afm;;;;;
CVE-2011-2378;cve;.afm;;;;;
CVE-2011-2581;cve;.afm;;;;;
CVE-2011-2598;cve;.afm;;;;;
CVE-2011-2600;cve;.afm;;;;;
CVE-2011-2601;cve;.afm;;;;;
CVE-2011-2602;cve;.afm;;;;;
CVE-2011-2603;cve;.afm;;;;;
CVE-2011-2604;cve;.afm;;;;;
CVE-2011-2605;cve;.afm;;;;;
CVE-2011-2668;cve;.afm;;;;;
CVE-2011-2669;cve;.afm;;;;;
CVE-2011-2670;cve;.afm;;;;;
CVE-2011-2752;cve;.afm;;;;;
CVE-2011-2753;cve;.afm;;;;;
CVE-2011-2980;cve;.afm;;;;;
CVE-2011-2981;cve;.afm;;;;;
CVE-2011-2982;cve;.afm;;;;;
CVE-2011-2983;cve;.afm;;;;;
CVE-2011-2984;cve;.afm;;;;;
CVE-2011-2985;cve;.afm;;;;;
CVE-2011-2986;cve;.afm;;;;;
CVE-2011-2987;cve;.afm;;;;;
CVE-2011-2988;cve;.afm;;;;;
CVE-2011-2989;cve;.afm;;;;;
CVE-2011-2990;cve;.afm;;;;;
CVE-2011-2991;cve;.afm;;;;;
CVE-2011-2992;cve;.afm;;;;;
CVE-2011-2993;cve;.afm;;;;;
CVE-2011-2995;cve;.afm;;;;;
CVE-2011-2996;cve;.afm;;;;;
CVE-2011-2997;cve;.afm;;;;;
CVE-2011-2999;cve;.afm;;;;;
CVE-2011-3000;cve;.afm;;;;;
CVE-2011-3001;cve;.afm;;;;;
CVE-2011-3002;cve;.afm;;;;;
CVE-2011-3003;cve;.afm;;;;;
CVE-2011-3004;cve;.afm;;;;;
CVE-2011-3005;cve;.afm;;;;;
CVE-2011-3079;cve;.afm;;;;;
CVE-2011-3101;cve;.afm;;;;;
CVE-2011-3122;cve;.afm;;;;;
CVE-2011-3125;cve;.afm;;;;;
CVE-2011-3126;cve;.afm;;;;;
CVE-2011-3127;cve;.afm;;;;;
CVE-2011-3128;cve;.afm;;;;;
CVE-2011-3129;cve;.afm;;;;;
CVE-2011-3130;cve;.afm;;;;;
CVE-2011-3232;cve;.afm;;;;;
CVE-2011-3318;cve;.afm;;;;;
CVE-2011-3647;cve;.afm;;;;;
CVE-2011-3648;cve;.afm;;;;;
CVE-2011-3649;cve;.afm;;;;;
CVE-2011-3650;cve;.afm;;;;;
CVE-2011-3651;cve;.afm;;;;;
CVE-2011-3652;cve;.afm;;;;;
CVE-2011-3653;cve;.afm;;;;;
CVE-2011-3654;cve;.afm;;;;;
CVE-2011-3655;cve;.afm;;;;;
CVE-2011-3658;cve;.afm;;;;;
CVE-2011-3659;cve;.afm;;;;;
CVE-2011-3660;cve;.afm;;;;;
CVE-2011-3661;cve;.afm;;;;;
CVE-2011-3663;cve;.afm;;;;;
CVE-2011-3664;cve;.afm;;;;;
CVE-2011-3665;cve;.afm;;;;;
CVE-2011-3666;cve;.afm;;;;;
CVE-2011-3670;cve;.afm;;;;;
CVE-2011-3671;cve;.afm;;;;;
CVE-2011-3818;cve;.afm;;;;;
CVE-2011-3841;cve;.afm;;;;;
CVE-2011-3850;cve;.afm;;;;;
CVE-2011-3852;cve;.afm;;;;;
CVE-2011-3853;cve;.afm;;;;;
CVE-2011-3854;cve;.afm;;;;;
CVE-2011-3855;cve;.afm;;;;;
CVE-2011-3856;cve;.afm;;;;;
CVE-2011-3857;cve;.afm;;;;;
CVE-2011-3858;cve;.afm;;;;;
CVE-2011-3860;cve;.afm;;;;;
CVE-2011-3861;cve;.afm;;;;;
CVE-2011-3862;cve;.afm;;;;;
CVE-2011-3863;cve;.afm;;;;;
CVE-2011-3864;cve;.afm;;;;;
CVE-2011-3865;cve;.afm;;;;;
CVE-2011-3866;cve;.afm;;;;;
CVE-2011-3981;cve;.afm;;;;;
CVE-2011-4190;cve;.afm;;;;;
CVE-2011-4486;cve;.afm;;;;;
CVE-2011-4487;cve;.afm;;;;;
CVE-2011-4562;cve;.afm;;;;;
CVE-2011-4568;cve;.afm;;;;;
CVE-2011-4595;cve;.afm;;;;;
CVE-2011-4618;cve;.afm;;;;;
CVE-2011-4624;cve;.afm;;;;;
CVE-2011-4646;cve;.afm;;;;;
CVE-2011-4669;cve;.afm;;;;;
CVE-2011-4671;cve;.afm;;;;;
CVE-2011-4673;cve;.afm;;;;;
CVE-2011-4688;cve;.afm;;;;;
CVE-2011-4803;cve;.afm;;;;;
CVE-2011-4879;cve;.afm;;;;;
CVE-2011-4898;cve;.afm;;;;;
CVE-2011-4899;cve;.afm;;;;;
CVE-2011-4926;cve;.afm;;;;;
CVE-2011-4955;cve;.afm;;;;;
CVE-2011-4956;cve;.afm;;;;;
CVE-2011-4957;cve;.afm;;;;;
CVE-2011-5012;cve;.afm;;;;;
CVE-2011-5051;cve;.afm;;;;;
CVE-2011-5082;cve;.afm;;;;;
CVE-2011-5104;cve;.afm;;;;;
CVE-2011-5106;cve;.afm;;;;;
CVE-2011-5128;cve;.afm;;;;;
CVE-2011-5179;cve;.afm;;;;;
CVE-2011-5180;cve;.afm;;;;;
CVE-2011-5181;cve;.afm;;;;;
CVE-2011-5182;cve;.afm;;;;;
CVE-2011-5191;cve;.afm;;;;;
CVE-2011-5192;cve;.afm;;;;;
CVE-2011-5193;cve;.afm;;;;;
CVE-2011-5194;cve;.afm;;;;;
CVE-2011-5207;cve;.afm;;;;;
CVE-2011-5216;cve;.afm;;;;;
CVE-2011-5224;cve;.afm;;;;;
CVE-2011-5225;cve;.afm;;;;;
CVE-2011-5226;cve;.afm;;;;;
CVE-2011-5254;cve;.afm;;;;;
CVE-2011-5257;cve;.afm;;;;;
CVE-2011-5264;cve;.afm;;;;;
CVE-2011-5265;cve;.afm;;;;;
CVE-2011-5267;cve;.afm;;;;;
CVE-2011-5268;cve;.afm;;;;;
CVE-2011-5270;cve;.afm;;;;;
CVE-2011-5286;cve;.afm;;;;;
CVE-2011-5304;cve;.afm;;;;;
CVE-2011-5307;cve;.afm;;;;;
CVE-2011-5308;cve;.afm;;;;;
CVE-2011-5328;cve;.afm;;;;;
CVE-2011-5329;cve;.afm;;;;;
CVE-2012-0159;cve;.afm;;;;;
CVE-2012-0165;cve;.afm;;;;;
CVE-2012-0441;cve;.afm;;;;;
CVE-2012-0442;cve;.afm;;;;;
CVE-2012-0443;cve;.afm;;;;;
CVE-2012-0444;cve;.afm;;;;;
CVE-2012-0445;cve;.afm;;;;;
CVE-2012-0446;cve;.afm;;;;;
CVE-2012-0447;cve;.afm;;;;;
CVE-2012-0449;cve;.afm;;;;;
CVE-2012-0450;cve;.afm;;;;;
CVE-2012-0451;cve;.afm;;;;;
CVE-2012-0452;cve;.afm;;;;;
CVE-2012-0454;cve;.afm;;;;;
CVE-2012-0455;cve;.afm;;;;;
CVE-2012-0456;cve;.afm;;;;;
CVE-2012-0457;cve;.afm;;;;;
CVE-2012-0458;cve;.afm;;;;;
CVE-2012-0459;cve;.afm;;;;;
CVE-2012-0460;cve;.afm;;;;;
CVE-2012-0461;cve;.afm;;;;;
CVE-2012-0462;cve;.afm;;;;;
CVE-2012-0463;cve;.afm;;;;;
CVE-2012-0464;cve;.afm;;;;;
CVE-2012-0467;cve;.afm;;;;;
CVE-2012-0468;cve;.afm;;;;;
CVE-2012-0469;cve;.afm;;;;;
CVE-2012-0470;cve;.afm;;;;;
CVE-2012-0471;cve;.afm;;;;;
CVE-2012-0472;cve;.afm;;;;;
CVE-2012-0473;cve;.afm;;;;;
CVE-2012-0474;cve;.afm;;;;;
CVE-2012-0475;cve;.afm;;;;;
CVE-2012-0477;cve;.afm;;;;;
CVE-2012-0478;cve;.afm;;;;;
CVE-2012-0479;cve;.afm;;;;;
CVE-2012-0641;cve;.afm;;;;;
CVE-2012-0782;cve;.afm;;;;;
CVE-2012-0895;cve;.afm;;;;;
CVE-2012-0896;cve;.afm;;;;;
CVE-2012-0898;cve;.afm;;;;;
CVE-2012-0901;cve;.afm;;;;;
CVE-2012-0934;cve;.afm;;;;;
CVE-2012-0937;cve;.afm;;;;;
CVE-2012-1010;cve;.afm;;;;;
CVE-2012-1011;cve;.afm;;;;;
CVE-2012-1067;cve;.afm;;;;;
CVE-2012-1068;cve;.afm;;;;;
CVE-2012-1125;cve;.afm;;;;;
CVE-2012-1126;cve;.afm;;;;;
CVE-2012-1127;cve;.afm;;;;;
CVE-2012-1128;cve;.afm;;;;;
CVE-2012-1129;cve;.afm;;;;;
CVE-2012-1130;cve;.afm;;;;;
CVE-2012-1131;cve;.afm;;;;;
CVE-2012-1132;cve;.afm;;;;;
CVE-2012-1133;cve;.afm;;;;;
CVE-2012-1134;cve;.afm;;;;;
CVE-2012-1135;cve;.afm;;;;;
CVE-2012-1136;cve;.afm;;;;;
CVE-2012-1137;cve;.afm;;;;;
CVE-2012-1138;cve;.afm;;;;;
CVE-2012-1139;cve;.afm;;;;;
CVE-2012-1140;cve;.afm;;;;;
CVE-2012-1141;cve;.afm;;;;;
CVE-2012-1142;cve;.afm;;;;;
CVE-2012-1143;cve;.afm;;;;;
CVE-2012-1144;cve;.afm;;;;;
CVE-2012-1205;cve;.afm;;;;;
CVE-2012-1206;cve;.afm;;;;;
CVE-2012-1556;cve;.afm;;;;;
CVE-2012-1785;cve;.afm;;;;;
CVE-2012-1786;cve;.afm;;;;;
CVE-2012-1834;cve;.afm;;;;;
CVE-2012-1835;cve;.afm;;;;;
CVE-2012-1936;cve;.afm;;;;;
CVE-2012-1937;cve;.afm;;;;;
CVE-2012-1938;cve;.afm;;;;;
CVE-2012-1939;cve;.afm;;;;;
CVE-2012-1940;cve;.afm;;;;;
CVE-2012-1941;cve;.afm;;;;;
CVE-2012-1942;cve;.afm;;;;;
CVE-2012-1943;cve;.afm;;;;;
CVE-2012-1944;cve;.afm;;;;;
CVE-2012-1945;cve;.afm;;;;;
CVE-2012-1946;cve;.afm;;;;;
CVE-2012-1947;cve;.afm;;;;;
CVE-2012-1948;cve;.afm;;;;;
CVE-2012-1949;cve;.afm;;;;;
CVE-2012-1950;cve;.afm;;;;;
CVE-2012-1951;cve;.afm;;;;;
CVE-2012-1952;cve;.afm;;;;;
CVE-2012-1953;cve;.afm;;;;;
CVE-2012-1954;cve;.afm;;;;;
CVE-2012-1955;cve;.afm;;;;;
CVE-2012-1956;cve;.afm;;;;;
CVE-2012-1957;cve;.afm;;;;;
CVE-2012-1958;cve;.afm;;;;;
CVE-2012-1959;cve;.afm;;;;;
CVE-2012-1960;cve;.afm;;;;;
CVE-2012-1961;cve;.afm;;;;;
CVE-2012-1962;cve;.afm;;;;;
CVE-2012-1963;cve;.afm;;;;;
CVE-2012-1964;cve;.afm;;;;;
CVE-2012-1965;cve;.afm;;;;;
CVE-2012-1966;cve;.afm;;;;;
CVE-2012-1967;cve;.afm;;;;;
CVE-2012-1970;cve;.afm;;;;;
CVE-2012-1971;cve;.afm;;;;;
CVE-2012-1972;cve;.afm;;;;;
CVE-2012-1973;cve;.afm;;;;;
CVE-2012-1974;cve;.afm;;;;;
CVE-2012-1975;cve;.afm;;;;;
CVE-2012-1976;cve;.afm;;;;;
CVE-2012-2109;cve;.afm;;;;;
CVE-2012-2371;cve;.afm;;;;;
CVE-2012-2375;cve;.afm;;;;;
CVE-2012-2399;cve;.afm;;;;;
CVE-2012-2400;cve;.afm;;;;;
CVE-2012-2402;cve;.afm;;;;;
CVE-2012-2403;cve;.afm;;;;;
CVE-2012-2404;cve;.afm;;;;;
CVE-2012-2572;cve;.afm;;;;;
CVE-2012-2579;cve;.afm;;;;;
CVE-2012-2580;cve;.afm;;;;;
CVE-2012-2583;cve;.afm;;;;;
CVE-2012-2633;cve;.afm;;;;;
CVE-2012-2759;cve;.afm;;;;;
CVE-2012-2912;cve;.afm;;;;;
CVE-2012-2913;cve;.afm;;;;;
CVE-2012-2916;cve;.afm;;;;;
CVE-2012-2917;cve;.afm;;;;;
CVE-2012-2920;cve;.afm;;;;;
CVE-2012-3105;cve;.afm;;;;;
CVE-2012-3301;cve;.afm;;;;;
CVE-2012-3383;cve;.afm;;;;;
CVE-2012-3384;cve;.afm;;;;;
CVE-2012-3385;cve;.afm;;;;;
CVE-2012-3434;cve;.afm;;;;;
CVE-2012-3574;cve;.afm;;;;;
CVE-2012-3575;cve;.afm;;;;;
CVE-2012-3576;cve;.afm;;;;;
CVE-2012-3577;cve;.afm;;;;;
CVE-2012-3588;cve;.afm;;;;;
CVE-2012-3814;cve;.afm;;;;;
CVE-2012-3956;cve;.afm;;;;;
CVE-2012-3957;cve;.afm;;;;;
CVE-2012-3958;cve;.afm;;;;;
CVE-2012-3959;cve;.afm;;;;;
CVE-2012-3960;cve;.afm;;;;;
CVE-2012-3961;cve;.afm;;;;;
CVE-2012-3962;cve;.afm;;;;;
CVE-2012-3963;cve;.afm;;;;;
CVE-2012-3964;cve;.afm;;;;;
CVE-2012-3965;cve;.afm;;;;;
CVE-2012-3966;cve;.afm;;;;;
CVE-2012-3967;cve;.afm;;;;;
CVE-2012-3968;cve;.afm;;;;;
CVE-2012-3969;cve;.afm;;;;;
CVE-2012-3970;cve;.afm;;;;;
CVE-2012-3971;cve;.afm;;;;;
CVE-2012-3972;cve;.afm;;;;;
CVE-2012-3973;cve;.afm;;;;;
CVE-2012-3974;cve;.afm;;;;;
CVE-2012-3975;cve;.afm;;;;;
CVE-2012-3976;cve;.afm;;;;;
CVE-2012-3978;cve;.afm;;;;;
CVE-2012-3979;cve;.afm;;;;;
CVE-2012-3980;cve;.afm;;;;;
CVE-2012-3982;cve;.afm;;;;;
CVE-2012-3983;cve;.afm;;;;;
CVE-2012-3984;cve;.afm;;;;;
CVE-2012-3985;cve;.afm;;;;;
CVE-2012-3986;cve;.afm;;;;;
CVE-2012-3987;cve;.afm;;;;;
CVE-2012-3988;cve;.afm;;;;;
CVE-2012-3989;cve;.afm;;;;;
CVE-2012-3990;cve;.afm;;;;;
CVE-2012-3991;cve;.afm;;;;;
CVE-2012-3992;cve;.afm;;;;;
CVE-2012-3993;cve;.afm;;;;;
CVE-2012-3994;cve;.afm;;;;;
CVE-2012-3995;cve;.afm;;;;;
CVE-2012-4033;cve;.afm;;;;;
CVE-2012-4179;cve;.afm;;;;;
CVE-2012-4180;cve;.afm;;;;;
CVE-2012-4181;cve;.afm;;;;;
CVE-2012-4182;cve;.afm;;;;;
CVE-2012-4183;cve;.afm;;;;;
CVE-2012-4184;cve;.afm;;;;;
CVE-2012-4185;cve;.afm;;;;;
CVE-2012-4186;cve;.afm;;;;;
CVE-2012-4187;cve;.afm;;;;;
CVE-2012-4188;cve;.afm;;;;;
CVE-2012-4190;cve;.afm;;;;;
CVE-2012-4191;cve;.afm;;;;;
CVE-2012-4192;cve;.afm;;;;;
CVE-2012-4193;cve;.afm;;;;;
CVE-2012-4194;cve;.afm;;;;;
CVE-2012-4195;cve;.afm;;;;;
CVE-2012-4196;cve;.afm;;;;;
CVE-2012-4201;cve;.afm;;;;;
CVE-2012-4202;cve;.afm;;;;;
CVE-2012-4203;cve;.afm;;;;;
CVE-2012-4204;cve;.afm;;;;;
CVE-2012-4205;cve;.afm;;;;;
CVE-2012-4206;cve;.afm;;;;;
CVE-2012-4207;cve;.afm;;;;;
CVE-2012-4208;cve;.afm;;;;;
CVE-2012-4209;cve;.afm;;;;;
CVE-2012-4210;cve;.afm;;;;;
CVE-2012-4212;cve;.afm;;;;;
CVE-2012-4213;cve;.afm;;;;;
CVE-2012-4214;cve;.afm;;;;;
CVE-2012-4215;cve;.afm;;;;;
CVE-2012-4216;cve;.afm;;;;;
CVE-2012-4217;cve;.afm;;;;;
CVE-2012-4218;cve;.afm;;;;;
CVE-2012-4226;cve;.afm;;;;;
CVE-2012-4242;cve;.afm;;;;;
CVE-2012-4263;cve;.afm;;;;;
CVE-2012-4264;cve;.afm;;;;;
CVE-2012-4268;cve;.afm;;;;;
CVE-2012-4271;cve;.afm;;;;;
CVE-2012-4272;cve;.afm;;;;;
CVE-2012-4273;cve;.afm;;;;;
CVE-2012-4283;cve;.afm;;;;;
CVE-2012-4327;cve;.afm;;;;;
CVE-2012-4332;cve;.afm;;;;;
CVE-2012-4421;cve;.afm;;;;;
CVE-2012-4422;cve;.afm;;;;;
CVE-2012-4448;cve;.afm;;;;;
