Name;Domain;Format;Publication;Keywords;Source;ConvertedFrom;Conversion_Tool;#Features;#LeafFeatures;#TopFeatures;#Constraints;CtcDensity;RatioOptionalFeatures;TreeDepth;Average#Children
CVE-2008-3198;cve;.afm;;;;;;;;;;;;;
CVE-2008-3233;cve;.afm;;;;;;;;;;;;;
CVE-2008-3362;cve;.afm;;;;;;;;;;;;;
CVE-2008-3389;cve;.afm;;;;;;;;;;;;;
CVE-2008-3444;cve;.afm;;;;;;;;;;;;;
CVE-2008-3747;cve;.afm;;;;;;;;;;;;;
CVE-2008-3815;cve;.afm;;;;;;;;;;;;;
CVE-2008-3816;cve;.afm;;;;;;;;;;;;;
CVE-2008-3817;cve;.afm;;;;;;;;;;;;;
CVE-2008-3835;cve;.afm;;;;;;;;;;;;;
CVE-2008-3836;cve;.afm;;;;;;;;;;;;;
CVE-2008-3837;cve;.afm;;;;;;;;;;;;;
CVE-2008-3979;cve;.afm;;;;;;;;;;;;;
CVE-2008-4058;cve;.afm;;;;;;;;;;;;;
CVE-2008-4059;cve;.afm;;;;;;;;;;;;;
CVE-2008-4060;cve;.afm;;;;;;;;;;;;;
CVE-2008-4061;cve;.afm;;;;;;;;;;;;;
CVE-2008-4062;cve;.afm;;;;;;;;;;;;;
CVE-2008-4063;cve;.afm;;;;;;;;;;;;;
CVE-2008-4064;cve;.afm;;;;;;;;;;;;;
CVE-2008-4065;cve;.afm;;;;;;;;;;;;;
CVE-2008-4066;cve;.afm;;;;;;;;;;;;;
CVE-2008-4067;cve;.afm;;;;;;;;;;;;;
CVE-2008-4068;cve;.afm;;;;;;;;;;;;;
CVE-2008-4069;cve;.afm;;;;;;;;;;;;;
CVE-2008-4106;cve;.afm;;;;;;;;;;;;;
CVE-2008-4107;cve;.afm;;;;;;;;;;;;;
CVE-2008-4125;cve;.afm;;;;;;;;;;;;;
CVE-2008-4208;cve;.afm;;;;;;;;;;;;;
CVE-2008-4324;cve;.afm;;;;;;;;;;;;;
CVE-2008-4582;cve;.afm;;;;;;;;;;;;;
CVE-2008-4616;cve;.afm;;;;;;;;;;;;;
CVE-2008-4625;cve;.afm;;;;;;;;;;;;;
CVE-2008-4671;cve;.afm;;;;;;;;;;;;;
CVE-2008-4723;cve;.afm;;;;;;;;;;;;;
CVE-2008-4732;cve;.afm;;;;;;;;;;;;;
CVE-2008-4733;cve;.afm;;;;;;;;;;;;;
CVE-2008-4734;cve;.afm;;;;;;;;;;;;;
CVE-2008-4769;cve;.afm;;;;;;;;;;;;;
CVE-2008-5012;cve;.afm;;;;;;;;;;;;;
CVE-2008-5013;cve;.afm;;;;;;;;;;;;;
CVE-2008-5014;cve;.afm;;;;;;;;;;;;;
CVE-2008-5015;cve;.afm;;;;;;;;;;;;;
CVE-2008-5016;cve;.afm;;;;;;;;;;;;;
CVE-2008-5017;cve;.afm;;;;;;;;;;;;;
CVE-2008-5018;cve;.afm;;;;;;;;;;;;;
CVE-2008-5024;cve;.afm;;;;;;;;;;;;;
CVE-2008-5052;cve;.afm;;;;;;;;;;;;;
CVE-2008-5113;cve;.afm;;;;;;;;;;;;;
CVE-2008-5278;cve;.afm;;;;;;;;;;;;;
CVE-2008-5500;cve;.afm;;;;;;;;;;;;;
CVE-2008-5501;cve;.afm;;;;;;;;;;;;;
CVE-2008-5502;cve;.afm;;;;;;;;;;;;;
CVE-2008-5503;cve;.afm;;;;;;;;;;;;;
CVE-2008-5504;cve;.afm;;;;;;;;;;;;;
CVE-2008-5505;cve;.afm;;;;;;;;;;;;;
CVE-2008-5506;cve;.afm;;;;;;;;;;;;;
CVE-2008-5507;cve;.afm;;;;;;;;;;;;;
CVE-2008-5510;cve;.afm;;;;;;;;;;;;;
CVE-2008-5511;cve;.afm;;;;;;;;;;;;;
CVE-2008-5512;cve;.afm;;;;;;;;;;;;;
CVE-2008-5513;cve;.afm;;;;;;;;;;;;;
CVE-2008-5695;cve;.afm;;;;;;;;;;;;;
CVE-2008-5715;cve;.afm;;;;;;;;;;;;;
CVE-2008-5752;cve;.afm;;;;;;;;;;;;;
CVE-2008-5822;cve;.afm;;;;;;;;;;;;;
CVE-2008-5913;cve;.afm;;;;;;;;;;;;;
CVE-2008-6762;cve;.afm;;;;;;;;;;;;;
CVE-2008-6767;cve;.afm;;;;;;;;;;;;;
CVE-2008-7040;cve;.afm;;;;;;;;;;;;;
CVE-2008-7175;cve;.afm;;;;;;;;;;;;;
CVE-2008-7216;cve;.afm;;;;;;;;;;;;;
CVE-2008-7244;cve;.afm;;;;;;;;;;;;;
CVE-2008-7293;cve;.afm;;;;;;;;;;;;;
CVE-2008-7321;cve;.afm;;;;;;;;;;;;;
CVE-2009-0071;cve;.afm;;;;;;;;;;;;;
CVE-2009-0253;cve;.afm;;;;;;;;;;;;;
CVE-2009-0352;cve;.afm;;;;;;;;;;;;;
CVE-2009-0353;cve;.afm;;;;;;;;;;;;;
CVE-2009-0354;cve;.afm;;;;;;;;;;;;;
CVE-2009-0355;cve;.afm;;;;;;;;;;;;;
CVE-2009-0356;cve;.afm;;;;;;;;;;;;;
CVE-2009-0357;cve;.afm;;;;;;;;;;;;;
CVE-2009-0358;cve;.afm;;;;;;;;;;;;;
CVE-2009-0417;cve;.afm;;;;;;;;;;;;;
CVE-2009-0418;cve;.afm;;;;;;;;;;;;;
CVE-2009-0419;cve;.afm;;;;;;;;;;;;;
CVE-2009-0560;cve;.afm;;;;;;;;;;;;;
CVE-2009-0652;cve;.afm;;;;;;;;;;;;;
CVE-2009-0771;cve;.afm;;;;;;;;;;;;;
CVE-2009-0772;cve;.afm;;;;;;;;;;;;;
CVE-2009-0773;cve;.afm;;;;;;;;;;;;;
CVE-2009-0774;cve;.afm;;;;;;;;;;;;;
CVE-2009-0775;cve;.afm;;;;;;;;;;;;;
CVE-2009-0776;cve;.afm;;;;;;;;;;;;;
CVE-2009-0777;cve;.afm;;;;;;;;;;;;;
CVE-2009-0821;cve;.afm;;;;;;;;;;;;;
CVE-2009-0968;cve;.afm;;;;;;;;;;;;;
CVE-2009-1030;cve;.afm;;;;;;;;;;;;;
CVE-2009-1044;cve;.afm;;;;;;;;;;;;;
CVE-2009-1169;cve;.afm;;;;;;;;;;;;;
CVE-2009-1232;cve;.afm;;;;;;;;;;;;;
CVE-2009-1302;cve;.afm;;;;;;;;;;;;;
CVE-2009-1303;cve;.afm;;;;;;;;;;;;;
CVE-2009-1304;cve;.afm;;;;;;;;;;;;;
CVE-2009-1305;cve;.afm;;;;;;;;;;;;;
CVE-2009-1306;cve;.afm;;;;;;;;;;;;;
CVE-2009-1307;cve;.afm;;;;;;;;;;;;;
CVE-2009-1308;cve;.afm;;;;;;;;;;;;;
CVE-2009-1309;cve;.afm;;;;;;;;;;;;;
CVE-2009-1310;cve;.afm;;;;;;;;;;;;;
CVE-2009-1311;cve;.afm;;;;;;;;;;;;;
CVE-2009-1312;cve;.afm;;;;;;;;;;;;;
CVE-2009-1313;cve;.afm;;;;;;;;;;;;;
CVE-2009-1392;cve;.afm;;;;;;;;;;;;;
CVE-2009-1571;cve;.afm;;;;;;;;;;;;;
CVE-2009-1597;cve;.afm;;;;;;;;;;;;;
CVE-2009-1827;cve;.afm;;;;;;;;;;;;;
CVE-2009-1828;cve;.afm;;;;;;;;;;;;;
CVE-2009-1832;cve;.afm;;;;;;;;;;;;;
CVE-2009-1833;cve;.afm;;;;;;;;;;;;;
CVE-2009-1834;cve;.afm;;;;;;;;;;;;;
CVE-2009-1835;cve;.afm;;;;;;;;;;;;;
CVE-2009-1836;cve;.afm;;;;;;;;;;;;;
CVE-2009-1837;cve;.afm;;;;;;;;;;;;;
CVE-2009-1838;cve;.afm;;;;;;;;;;;;;
CVE-2009-1839;cve;.afm;;;;;;;;;;;;;
CVE-2009-1840;cve;.afm;;;;;;;;;;;;;
CVE-2009-1841;cve;.afm;;;;;;;;;;;;;
CVE-2009-1930;cve;.afm;;;;;;;;;;;;;
CVE-2009-2013;cve;.afm;;;;;;;;;;;;;
CVE-2009-2043;cve;.afm;;;;;;;;;;;;;
CVE-2009-2044;cve;.afm;;;;;;;;;;;;;
CVE-2009-2061;cve;.afm;;;;;;;;;;;;;
CVE-2009-2065;cve;.afm;;;;;;;;;;;;;
CVE-2009-2122;cve;.afm;;;;;;;;;;;;;
CVE-2009-2143;cve;.afm;;;;;;;;;;;;;
CVE-2009-2144;cve;.afm;;;;;;;;;;;;;
CVE-2009-2334;cve;.afm;;;;;;;;;;;;;
CVE-2009-2335;cve;.afm;;;;;;;;;;;;;
CVE-2009-2336;cve;.afm;;;;;;;;;;;;;
CVE-2009-2383;cve;.afm;;;;;;;;;;;;;
CVE-2009-2396;cve;.afm;;;;;;;;;;;;;
CVE-2009-2404;cve;.afm;;;;;;;;;;;;;
CVE-2009-2431;cve;.afm;;;;;;;;;;;;;
CVE-2009-2432;cve;.afm;;;;;;;;;;;;;
CVE-2009-2462;cve;.afm;;;;;;;;;;;;;
CVE-2009-2463;cve;.afm;;;;;;;;;;;;;
CVE-2009-2464;cve;.afm;;;;;;;;;;;;;
CVE-2009-2465;cve;.afm;;;;;;;;;;;;;
CVE-2009-2466;cve;.afm;;;;;;;;;;;;;
CVE-2009-2467;cve;.afm;;;;;;;;;;;;;
CVE-2009-2468;cve;.afm;;;;;;;;;;;;;
CVE-2009-2469;cve;.afm;;;;;;;;;;;;;
CVE-2009-2470;cve;.afm;;;;;;;;;;;;;
CVE-2009-2471;cve;.afm;;;;;;;;;;;;;
CVE-2009-2472;cve;.afm;;;;;;;;;;;;;
CVE-2009-2477;cve;.afm;;;;;;;;;;;;;
CVE-2009-2478;cve;.afm;;;;;;;;;;;;;
CVE-2009-2479;cve;.afm;;;;;;;;;;;;;
CVE-2009-2535;cve;.afm;;;;;;;;;;;;;
CVE-2009-2654;cve;.afm;;;;;;;;;;;;;
CVE-2009-2662;cve;.afm;;;;;;;;;;;;;
CVE-2009-2663;cve;.afm;;;;;;;;;;;;;
CVE-2009-2664;cve;.afm;;;;;;;;;;;;;
CVE-2009-2665;cve;.afm;;;;;;;;;;;;;
CVE-2009-2762;cve;.afm;;;;;;;;;;;;;
CVE-2009-2851;cve;.afm;;;;;;;;;;;;;
CVE-2009-2853;cve;.afm;;;;;;;;;;;;;
CVE-2009-2854;cve;.afm;;;;;;;;;;;;;
CVE-2009-2953;cve;.afm;;;;;;;;;;;;;
CVE-2009-2975;cve;.afm;;;;;;;;;;;;;
CVE-2009-3007;cve;.afm;;;;;;;;;;;;;
CVE-2009-3010;cve;.afm;;;;;;;;;;;;;
CVE-2009-3012;cve;.afm;;;;;;;;;;;;;
CVE-2009-3014;cve;.afm;;;;;;;;;;;;;
CVE-2009-3069;cve;.afm;;;;;;;;;;;;;
CVE-2009-3070;cve;.afm;;;;;;;;;;;;;
CVE-2009-3071;cve;.afm;;;;;;;;;;;;;
CVE-2009-3072;cve;.afm;;;;;;;;;;;;;
CVE-2009-3073;cve;.afm;;;;;;;;;;;;;
CVE-2009-3074;cve;.afm;;;;;;;;;;;;;
CVE-2009-3075;cve;.afm;;;;;;;;;;;;;
CVE-2009-3076;cve;.afm;;;;;;;;;;;;;
CVE-2009-3077;cve;.afm;;;;;;;;;;;;;
CVE-2009-3078;cve;.afm;;;;;;;;;;;;;
CVE-2009-3079;cve;.afm;;;;;;;;;;;;;
CVE-2009-3274;cve;.afm;;;;;;;;;;;;;
CVE-2009-3370;cve;.afm;;;;;;;;;;;;;
CVE-2009-3371;cve;.afm;;;;;;;;;;;;;
CVE-2009-3372;cve;.afm;;;;;;;;;;;;;
CVE-2009-3373;cve;.afm;;;;;;;;;;;;;
CVE-2009-3374;cve;.afm;;;;;;;;;;;;;
CVE-2009-3375;cve;.afm;;;;;;;;;;;;;
CVE-2009-3376;cve;.afm;;;;;;;;;;;;;
CVE-2009-3377;cve;.afm;;;;;;;;;;;;;
CVE-2009-3378;cve;.afm;;;;;;;;;;;;;
CVE-2009-3379;cve;.afm;;;;;;;;;;;;;
CVE-2009-3380;cve;.afm;;;;;;;;;;;;;
CVE-2009-3381;cve;.afm;;;;;;;;;;;;;
CVE-2009-3382;cve;.afm;;;;;;;;;;;;;
CVE-2009-3383;cve;.afm;;;;;;;;;;;;;
CVE-2009-3388;cve;.afm;;;;;;;;;;;;;
CVE-2009-3389;cve;.afm;;;;;;;;;;;;;
CVE-2009-3555;cve;.afm;;;;;;;;;;;;;
CVE-2009-3611;cve;.afm;;;;;;;;;;;;;
CVE-2009-3622;cve;.afm;;;;;;;;;;;;;
CVE-2009-3703;cve;.afm;;;;;;;;;;;;;
CVE-2009-3890;cve;.afm;;;;;;;;;;;;;
CVE-2009-3891;cve;.afm;;;;;;;;;;;;;
CVE-2009-3897;cve;.afm;;;;;;;;;;;;;
CVE-2009-3978;cve;.afm;;;;;;;;;;;;;
CVE-2009-3979;cve;.afm;;;;;;;;;;;;;
CVE-2009-3980;cve;.afm;;;;;;;;;;;;;
CVE-2009-3981;cve;.afm;;;;;;;;;;;;;
CVE-2009-3982;cve;.afm;;;;;;;;;;;;;
CVE-2009-3983;cve;.afm;;;;;;;;;;;;;
CVE-2009-3984;cve;.afm;;;;;;;;;;;;;
CVE-2009-3985;cve;.afm;;;;;;;;;;;;;
CVE-2009-3986;cve;.afm;;;;;;;;;;;;;
CVE-2009-3987;cve;.afm;;;;;;;;;;;;;
CVE-2009-3988;cve;.afm;;;;;;;;;;;;;
CVE-2009-4129;cve;.afm;;;;;;;;;;;;;
CVE-2009-4130;cve;.afm;;;;;;;;;;;;;
CVE-2009-4168;cve;.afm;;;;;;;;;;;;;
CVE-2009-4169;cve;.afm;;;;;;;;;;;;;
CVE-2009-4170;cve;.afm;;;;;;;;;;;;;
CVE-2009-4355;cve;.afm;;;;;;;;;;;;;
CVE-2009-4424;cve;.afm;;;;;;;;;;;;;
CVE-2009-4630;cve;.afm;;;;;;;;;;;;;
CVE-2009-4672;cve;.afm;;;;;;;;;;;;;
CVE-2009-4748;cve;.afm;;;;;;;;;;;;;
CVE-2009-4841;cve;.afm;;;;;;;;;;;;;
CVE-2009-5017;cve;.afm;;;;;;;;;;;;;
CVE-2009-5158;cve;.afm;;;;;;;;;;;;;
CVE-2010-0159;cve;.afm;;;;;;;;;;;;;
CVE-2010-0160;cve;.afm;;;;;;;;;;;;;
CVE-2010-0162;cve;.afm;;;;;;;;;;;;;
CVE-2010-0164;cve;.afm;;;;;;;;;;;;;
CVE-2010-0165;cve;.afm;;;;;;;;;;;;;
CVE-2010-0166;cve;.afm;;;;;;;;;;;;;
CVE-2010-0167;cve;.afm;;;;;;;;;;;;;
CVE-2010-0168;cve;.afm;;;;;;;;;;;;;
CVE-2010-0169;cve;.afm;;;;;;;;;;;;;
CVE-2010-0170;cve;.afm;;;;;;;;;;;;;
CVE-2010-0171;cve;.afm;;;;;;;;;;;;;
CVE-2010-0172;cve;.afm;;;;;;;;;;;;;
CVE-2010-0173;cve;.afm;;;;;;;;;;;;;
CVE-2010-0174;cve;.afm;;;;;;;;;;;;;
CVE-2010-0175;cve;.afm;;;;;;;;;;;;;
CVE-2010-0176;cve;.afm;;;;;;;;;;;;;
CVE-2010-0177;cve;.afm;;;;;;;;;;;;;
CVE-2010-0178;cve;.afm;;;;;;;;;;;;;
CVE-2010-0179;cve;.afm;;;;;;;;;;;;;
CVE-2010-0181;cve;.afm;;;;;;;;;;;;;
CVE-2010-0182;cve;.afm;;;;;;;;;;;;;
CVE-2010-0183;cve;.afm;;;;;;;;;;;;;
CVE-2010-0220;cve;.afm;;;;;;;;;;;;;
CVE-2010-0262;cve;.afm;;;;;;;;;;;;;
CVE-2010-0358;cve;.afm;;;;;;;;;;;;;
CVE-2010-0386;cve;.afm;;;;;;;;;;;;;
CVE-2010-0648;cve;.afm;;;;;;;;;;;;;
CVE-2010-0654;cve;.afm;;;;;;;;;;;;;
CVE-2010-0673;cve;.afm;;;;;;;;;;;;;
CVE-2010-0682;cve;.afm;;;;;;;;;;;;;
CVE-2010-1028;cve;.afm;;;;;;;;;;;;;
CVE-2010-1121;cve;.afm;;;;;;;;;;;;;
CVE-2010-1122;cve;.afm;;;;;;;;;;;;;
CVE-2010-1125;cve;.afm;;;;;;;;;;;;;
CVE-2010-1186;cve;.afm;;;;;;;;;;;;;
CVE-2010-1196;cve;.afm;;;;;;;;;;;;;
CVE-2010-1197;cve;.afm;;;;;;;;;;;;;
CVE-2010-1198;cve;.afm;;;;;;;;;;;;;
CVE-2010-1199;cve;.afm;;;;;;;;;;;;;
CVE-2010-1200;cve;.afm;;;;;;;;;;;;;
CVE-2010-1201;cve;.afm;;;;;;;;;;;;;
CVE-2010-1202;cve;.afm;;;;;;;;;;;;;
CVE-2010-1203;cve;.afm;;;;;;;;;;;;;
CVE-2010-1206;cve;.afm;;;;;;;;;;;;;
CVE-2010-1207;cve;.afm;;;;;;;;;;;;;
CVE-2010-1208;cve;.afm;;;;;;;;;;;;;
CVE-2010-1209;cve;.afm;;;;;;;;;;;;;
CVE-2010-1210;cve;.afm;;;;;;;;;;;;;
CVE-2010-1211;cve;.afm;;;;;;;;;;;;;
CVE-2010-1212;cve;.afm;;;;;;;;;;;;;
CVE-2010-1213;cve;.afm;;;;;;;;;;;;;
CVE-2010-1214;cve;.afm;;;;;;;;;;;;;
CVE-2010-1215;cve;.afm;;;;;;;;;;;;;
CVE-2010-1585;cve;.afm;;;;;;;;;;;;;
CVE-2010-1728;cve;.afm;;;;;;;;;;;;;
CVE-2010-1947;cve;.afm;;;;;;;;;;;;;
CVE-2010-1986;cve;.afm;;;;;;;;;;;;;
CVE-2010-1987;cve;.afm;;;;;;;;;;;;;
CVE-2010-1988;cve;.afm;;;;;;;;;;;;;
CVE-2010-1990;cve;.afm;;;;;;;;;;;;;
CVE-2010-2013;cve;.afm;;;;;;;;;;;;;
CVE-2010-2117;cve;.afm;;;;;;;;;;;;;
CVE-2010-2751;cve;.afm;;;;;;;;;;;;;
CVE-2010-2752;cve;.afm;;;;;;;;;;;;;
CVE-2010-2753;cve;.afm;;;;;;;;;;;;;
CVE-2010-2754;cve;.afm;;;;;;;;;;;;;
CVE-2010-2755;cve;.afm;;;;;;;;;;;;;
CVE-2010-2760;cve;.afm;;;;;;;;;;;;;
CVE-2010-2762;cve;.afm;;;;;;;;;;;;;
CVE-2010-2763;cve;.afm;;;;;;;;;;;;;
CVE-2010-2764;cve;.afm;;;;;;;;;;;;;
CVE-2010-2765;cve;.afm;;;;;;;;;;;;;
CVE-2010-2766;cve;.afm;;;;;;;;;;;;;
CVE-2010-2767;cve;.afm;;;;;;;;;;;;;
CVE-2010-2768;cve;.afm;;;;;;;;;;;;;
CVE-2010-2769;cve;.afm;;;;;;;;;;;;;
CVE-2010-2770;cve;.afm;;;;;;;;;;;;;
CVE-2010-2924;cve;.afm;;;;;;;;;;;;;
CVE-2010-3131;cve;.afm;;;;;;;;;;;;;
CVE-2010-3166;cve;.afm;;;;;;;;;;;;;
CVE-2010-3167;cve;.afm;;;;;;;;;;;;;
CVE-2010-3168;cve;.afm;;;;;;;;;;;;;
CVE-2010-3169;cve;.afm;;;;;;;;;;;;;
CVE-2010-3170;cve;.afm;;;;;;;;;;;;;
CVE-2010-3171;cve;.afm;;;;;;;;;;;;;
CVE-2010-3173;cve;.afm;;;;;;;;;;;;;
CVE-2010-3174;cve;.afm;;;;;;;;;;;;;
CVE-2010-3175;cve;.afm;;;;;;;;;;;;;
CVE-2010-3176;cve;.afm;;;;;;;;;;;;;
CVE-2010-3177;cve;.afm;;;;;;;;;;;;;
CVE-2010-3178;cve;.afm;;;;;;;;;;;;;
CVE-2010-3179;cve;.afm;;;;;;;;;;;;;
CVE-2010-3180;cve;.afm;;;;;;;;;;;;;
CVE-2010-3181;cve;.afm;;;;;;;;;;;;;
CVE-2010-3182;cve;.afm;;;;;;;;;;;;;
CVE-2010-3183;cve;.afm;;;;;;;;;;;;;
CVE-2010-3190;cve;.afm;;;;;;;;;;;;;
CVE-2010-3240;cve;.afm;;;;;;;;;;;;;
CVE-2010-3399;cve;.afm;;;;;;;;;;;;;
CVE-2010-3400;cve;.afm;;;;;;;;;;;;;
CVE-2010-3765;cve;.afm;;;;;;;;;;;;;
CVE-2010-3766;cve;.afm;;;;;;;;;;;;;
CVE-2010-3767;cve;.afm;;;;;;;;;;;;;
CVE-2010-3768;cve;.afm;;;;;;;;;;;;;
CVE-2010-3769;cve;.afm;;;;;;;;;;;;;
CVE-2010-3770;cve;.afm;;;;;;;;;;;;;
CVE-2010-3771;cve;.afm;;;;;;;;;;;;;
CVE-2010-3772;cve;.afm;;;;;;;;;;;;;
CVE-2010-3773;cve;.afm;;;;;;;;;;;;;
CVE-2010-3774;cve;.afm;;;;;;;;;;;;;
CVE-2010-3775;cve;.afm;;;;;;;;;;;;;
CVE-2010-3776;cve;.afm;;;;;;;;;;;;;
CVE-2010-3777;cve;.afm;;;;;;;;;;;;;
CVE-2010-3778;cve;.afm;;;;;;;;;;;;;
CVE-2010-3804;cve;.afm;;;;;;;;;;;;;
CVE-2010-3977;cve;.afm;;;;;;;;;;;;;
CVE-2010-4257;cve;.afm;;;;;;;;;;;;;
CVE-2010-4277;cve;.afm;;;;;;;;;;;;;
CVE-2010-4402;cve;.afm;;;;;;;;;;;;;
CVE-2010-4403;cve;.afm;;;;;;;;;;;;;
CVE-2010-4508;cve;.afm;;;;;;;;;;;;;
CVE-2010-4518;cve;.afm;;;;;;;;;;;;;
CVE-2010-4536;cve;.afm;;;;;;;;;;;;;
CVE-2010-4630;cve;.afm;;;;;;;;;;;;;
CVE-2010-4637;cve;.afm;;;;;;;;;;;;;
CVE-2010-4699;cve;.afm;;;;;;;;;;;;;
CVE-2010-4747;cve;.afm;;;;;;;;;;;;;
CVE-2010-4779;cve;.afm;;;;;;;;;;;;;
CVE-2010-4825;cve;.afm;;;;;;;;;;;;;
CVE-2010-4875;cve;.afm;;;;;;;;;;;;;
CVE-2010-5074;cve;.afm;;;;;;;;;;;;;
CVE-2010-5106;cve;.afm;;;;;;;;;;;;;
CVE-2010-5226;cve;.afm;;;;;;;;;;;;;
CVE-2010-5293;cve;.afm;;;;;;;;;;;;;
CVE-2010-5294;cve;.afm;;;;;;;;;;;;;
CVE-2010-5295;cve;.afm;;;;;;;;;;;;;
CVE-2010-5296;cve;.afm;;;;;;;;;;;;;
CVE-2010-5297;cve;.afm;;;;;;;;;;;;;
CVE-2010-5326;cve;.afm;;;;;;;;;;;;;
CVE-2011-0051;cve;.afm;;;;;;;;;;;;;
CVE-2011-0053;cve;.afm;;;;;;;;;;;;;
CVE-2011-0054;cve;.afm;;;;;;;;;;;;;
CVE-2011-0055;cve;.afm;;;;;;;;;;;;;
CVE-2011-0056;cve;.afm;;;;;;;;;;;;;
CVE-2011-0057;cve;.afm;;;;;;;;;;;;;
CVE-2011-0058;cve;.afm;;;;;;;;;;;;;
CVE-2011-0059;cve;.afm;;;;;;;;;;;;;
CVE-2011-0061;cve;.afm;;;;;;;;;;;;;
CVE-2011-0062;cve;.afm;;;;;;;;;;;;;
CVE-2011-0065;cve;.afm;;;;;;;;;;;;;
CVE-2011-0066;cve;.afm;;;;;;;;;;;;;
CVE-2011-0067;cve;.afm;;;;;;;;;;;;;
CVE-2011-0069;cve;.afm;;;;;;;;;;;;;
CVE-2011-0070;cve;.afm;;;;;;;;;;;;;
CVE-2011-0071;cve;.afm;;;;;;;;;;;;;
CVE-2011-0072;cve;.afm;;;;;;;;;;;;;
CVE-2011-0073;cve;.afm;;;;;;;;;;;;;
CVE-2011-0074;cve;.afm;;;;;;;;;;;;;
CVE-2011-0075;cve;.afm;;;;;;;;;;;;;
CVE-2011-0076;cve;.afm;;;;;;;;;;;;;
CVE-2011-0077;cve;.afm;;;;;;;;;;;;;
CVE-2011-0078;cve;.afm;;;;;;;;;;;;;
CVE-2011-0079;cve;.afm;;;;;;;;;;;;;
CVE-2011-0080;cve;.afm;;;;;;;;;;;;;
CVE-2011-0081;cve;.afm;;;;;;;;;;;;;
CVE-2011-0082;cve;.afm;;;;;;;;;;;;;
CVE-2011-0083;cve;.afm;;;;;;;;;;;;;
CVE-2011-0084;cve;.afm;;;;;;;;;;;;;
CVE-2011-0085;cve;.afm;;;;;;;;;;;;;
CVE-2011-0107;cve;.afm;;;;;;;;;;;;;
CVE-2011-0341;cve;.afm;;;;;;;;;;;;;
CVE-2011-0641;cve;.afm;;;;;;;;;;;;;
CVE-2011-0700;cve;.afm;;;;;;;;;;;;;
CVE-2011-0701;cve;.afm;;;;;;;;;;;;;
CVE-2011-0740;cve;.afm;;;;;;;;;;;;;
CVE-2011-0759;cve;.afm;;;;;;;;;;;;;
CVE-2011-0760;cve;.afm;;;;;;;;;;;;;
CVE-2011-1047;cve;.afm;;;;;;;;;;;;;
CVE-2011-1233;cve;.afm;;;;;;;;;;;;;
CVE-2011-1234;cve;.afm;;;;;;;;;;;;;
CVE-2011-1235;cve;.afm;;;;;;;;;;;;;
CVE-2011-1236;cve;.afm;;;;;;;;;;;;;
CVE-2011-1237;cve;.afm;;;;;;;;;;;;;
CVE-2011-1238;cve;.afm;;;;;;;;;;;;;
CVE-2011-1240;cve;.afm;;;;;;;;;;;;;
CVE-2011-1241;cve;.afm;;;;;;;;;;;;;
CVE-2011-1300;cve;.afm;;;;;;;;;;;;;
CVE-2011-1307;cve;.afm;;;;;;;;;;;;;
CVE-2011-1506;cve;.afm;;;;;;;;;;;;;
CVE-2011-1669;cve;.afm;;;;;;;;;;;;;
CVE-2011-1712;cve;.afm;;;;;;;;;;;;;
CVE-2011-1987;cve;.afm;;;;;;;;;;;;;
CVE-2011-2014;cve;.afm;;;;;;;;;;;;;
CVE-2011-2362;cve;.afm;;;;;;;;;;;;;
CVE-2011-2363;cve;.afm;;;;;;;;;;;;;
CVE-2011-2364;cve;.afm;;;;;;;;;;;;;
CVE-2011-2365;cve;.afm;;;;;;;;;;;;;
CVE-2011-2366;cve;.afm;;;;;;;;;;;;;
CVE-2011-2367;cve;.afm;;;;;;;;;;;;;
CVE-2011-2368;cve;.afm;;;;;;;;;;;;;
CVE-2011-2369;cve;.afm;;;;;;;;;;;;;
CVE-2011-2370;cve;.afm;;;;;;;;;;;;;
CVE-2011-2371;cve;.afm;;;;;;;;;;;;;
CVE-2011-2372;cve;.afm;;;;;;;;;;;;;
CVE-2011-2373;cve;.afm;;;;;;;;;;;;;
CVE-2011-2374;cve;.afm;;;;;;;;;;;;;
CVE-2011-2375;cve;.afm;;;;;;;;;;;;;
CVE-2011-2376;cve;.afm;;;;;;;;;;;;;
CVE-2011-2377;cve;.afm;;;;;;;;;;;;;
CVE-2011-2378;cve;.afm;;;;;;;;;;;;;
CVE-2011-2581;cve;.afm;;;;;;;;;;;;;
CVE-2011-2598;cve;.afm;;;;;;;;;;;;;
CVE-2011-2600;cve;.afm;;;;;;;;;;;;;
CVE-2011-2601;cve;.afm;;;;;;;;;;;;;
CVE-2011-2602;cve;.afm;;;;;;;;;;;;;
CVE-2011-2603;cve;.afm;;;;;;;;;;;;;
CVE-2011-2604;cve;.afm;;;;;;;;;;;;;
CVE-2011-2605;cve;.afm;;;;;;;;;;;;;
CVE-2011-2668;cve;.afm;;;;;;;;;;;;;
CVE-2011-2669;cve;.afm;;;;;;;;;;;;;
CVE-2011-2670;cve;.afm;;;;;;;;;;;;;
CVE-2011-2752;cve;.afm;;;;;;;;;;;;;
CVE-2011-2753;cve;.afm;;;;;;;;;;;;;
CVE-2011-2980;cve;.afm;;;;;;;;;;;;;
CVE-2011-2981;cve;.afm;;;;;;;;;;;;;
CVE-2011-2982;cve;.afm;;;;;;;;;;;;;
CVE-2011-2983;cve;.afm;;;;;;;;;;;;;
CVE-2011-2984;cve;.afm;;;;;;;;;;;;;
